kind,etag,id,snippet.publishedAt,snippet.channelId,snippet.title,snippet.description,snippet.thumbnails.default.url,snippet.thumbnails.default.width,snippet.thumbnails.default.height,snippet.thumbnails.medium.url,snippet.thumbnails.medium.width,snippet.thumbnails.medium.height,snippet.thumbnails.high.url,snippet.thumbnails.high.width,snippet.thumbnails.high.height,snippet.channelTitle,snippet.type,contentDetails.playlistItem.resourceId.kind,contentDetails.playlistItem.resourceId.videoId,contentDetails.playlistItem.playlistId,contentDetails.playlistItem.playlistItemId,snippet.thumbnails.standard.url,snippet.thumbnails.standard.width,snippet.thumbnails.standard.height,snippet.thumbnails.maxres.url,snippet.thumbnails.maxres.width,snippet.thumbnails.maxres.height,contentDetails.upload.videoId,snippet.groupId,nextPageToken,totalResults,resultsPerPage,param_part,param_channelId,param_maxResults,param_pageToken,queryTime,prevPageToken,contentDetails.bulletin.resourceId.kind,contentDetails.bulletin.resourceId.videoId,contentDetails.bulletin.resourceId.playlistId,pub_month,pub_year
youtube#activityListResponse,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/qcf94s_HR7I1qouZadk3yDE8KEg""",MTUxNDU5NDk1NDU3ODA1ODI4MDQ3OTg4OA==,2016-04-01 07:24:17+00:00,UCBR8-60-B28hp2BmDPdntcQ,DOUBLE RAINBOW SONG!! in SnoopaVision,"Learn more about SnoopaVision: https://youtu.be/DPEJB-FCItk

Welcome to SnoopaVision, a fully immersive experience that lets you watch any video on YouTube in 360 degrees, with Snoop Dogg.

Watch more Snoop: https://www.youtube.com/westfesttv
New album ""High Definition"" dropping soon

Watch more Double Rainbow Guy: https://www.youtube.com/Hungrybear9562
Original video: https://www.youtube.com/watch?v=MX0D4oZwCsA",https://i.ytimg.com/vi/F_nBHsBZusc/default.jpg,120.0,90.0,https://i.ytimg.com/vi/F_nBHsBZusc/mqdefault.jpg,320.0,180.0,https://i.ytimg.com/vi/F_nBHsBZusc/hqdefault.jpg,480.0,360.0,YouTube,upload,,,,,https://i.ytimg.com/vi/F_nBHsBZusc/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/F_nBHsBZusc/maxresdefault.jpg,1280.0,720.0,F_nBHsBZusc,,CGQQAA,177,50,"contentDetails,snippet",UCBR8-60-B28hp2BmDPdntcQ,50,CDIQAA,2020-02-02 23:29:24.541811+00:00,CDIQAQ,,,,2016-04,2016
youtube#activityListResponse,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/qcf94s_HR7I1qouZadk3yDE8KEg""",MTUxNDU5NDk1NDQ2ODA1ODI2MzU3ODk2MA==,2016-04-01 07:24:06+00:00,UCBR8-60-B28hp2BmDPdntcQ,MOMMYS BIG SECRET :) in SnoopaVision,"Learn more about SnoopaVision: https://youtu.be/DPEJB-FCItk

Welcome to SnoopaVision, a fully immersive experience that lets you watch any video on YouTube in 360 degrees, with Snoop Dogg.

Watch more Snoop: https://www.youtube.com/westfesttv
New album ""High Definition"" dropping soon

Watch more sWooZie: https://www.youtube.com/swoozie06
Watch more Double Rainbow Guy: https://www.youtube.com/Hungrybear9562
Original video: https://www.youtube.com/watch?v=hmQN95ROBcI",https://i.ytimg.com/vi/jTiYCw6OhZE/default.jpg,120.0,90.0,https://i.ytimg.com/vi/jTiYCw6OhZE/mqdefault.jpg,320.0,180.0,https://i.ytimg.com/vi/jTiYCw6OhZE/hqdefault.jpg,480.0,360.0,YouTube,upload,,,,,https://i.ytimg.com/vi/jTiYCw6OhZE/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/jTiYCw6OhZE/maxresdefault.jpg,1280.0,720.0,jTiYCw6OhZE,,CGQQAA,177,50,"contentDetails,snippet",UCBR8-60-B28hp2BmDPdntcQ,50,CDIQAA,2020-02-02 23:29:24.541811+00:00,CDIQAQ,,,,2016-04,2016
youtube#activityListResponse,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/qcf94s_HR7I1qouZadk3yDE8KEg""",MTUxNDU5NDk1NDIzODA1ODI2MzU3OTE1Mg==,2016-04-01 07:23:43+00:00,UCBR8-60-B28hp2BmDPdntcQ,Crazy Mountain Biking POV in SnoopaVision,"Learn more about SnoopaVision: https://youtu.be/DPEJB-FCItk

Welcome to SnoopaVision, a fully immersive experience that lets you watch any video on YouTube in 360 degrees, with Snoop Dogg.

Watch more Snoop: https://www.youtube.com/westfesttv
New album ""High Definition"" dropping soon

Watch more Vsauce: https://www.youtube.com/Vsauce
Watch more Olga: https://www.youtube.com/olgakay
Watch more Taryn: https://www.youtube.com/TarynSouthern
Watch more H3H3: https://www.youtube.com/h3h3Productions
Original video: https://www.youtube.com/watch?v=1v1RR8vCbnI",https://i.ytimg.com/vi/aOLTUYTkCCU/default.jpg,120.0,90.0,https://i.ytimg.com/vi/aOLTUYTkCCU/mqdefault.jpg,320.0,180.0,https://i.ytimg.com/vi/aOLTUYTkCCU/hqdefault.jpg,480.0,360.0,YouTube,upload,,,,,https://i.ytimg.com/vi/aOLTUYTkCCU/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/aOLTUYTkCCU/maxresdefault.jpg,1280.0,720.0,aOLTUYTkCCU,,CGQQAA,177,50,"contentDetails,snippet",UCBR8-60-B28hp2BmDPdntcQ,50,CDIQAA,2020-02-02 23:29:24.541811+00:00,CDIQAQ,,,,2016-04,2016
youtube#activityListResponse,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/qcf94s_HR7I1qouZadk3yDE8KEg""",MTUxNDU5NDk1Mzk2ODA1ODI2MzU3ODY0MA==,2016-04-01 07:23:16+00:00,UCBR8-60-B28hp2BmDPdntcQ,The Ice-Cream Van in SnoopaVision,"Learn more about SnoopaVision: https://youtu.be/DPEJB-FCItk

Welcome to SnoopaVision, a fully immersive experience that lets you watch any video on YouTube in 360 degrees, with Snoop Dogg.

Watch more Snoop: https://www.youtube.com/westfesttv
New album ""High Definition"" dropping soon

Watch more Vsauce: https://www.youtube.com/Vsauce
Watch more Olga: https://www.youtube.com/olgakay
Watch more Taryn: https://www.youtube.com/TarynSouthern
Watch more H3H3: https://www.youtube.com/h3h3Productions
Original video: https://www.youtube.com/watch?v=1v1RR8vCbnI",https://i.ytimg.com/vi/M3l6mM3qVzk/default.jpg,120.0,90.0,https://i.ytimg.com/vi/M3l6mM3qVzk/mqdefault.jpg,320.0,180.0,https://i.ytimg.com/vi/M3l6mM3qVzk/hqdefault.jpg,480.0,360.0,YouTube,upload,,,,,https://i.ytimg.com/vi/M3l6mM3qVzk/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/M3l6mM3qVzk/maxresdefault.jpg,1280.0,720.0,M3l6mM3qVzk,,CGQQAA,177,50,"contentDetails,snippet",UCBR8-60-B28hp2BmDPdntcQ,50,CDIQAA,2020-02-02 23:29:24.541811+00:00,CDIQAQ,,,,2016-04,2016
youtube#activityListResponse,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/qcf94s_HR7I1qouZadk3yDE8KEg""",MTUxNDU5NDk1Mzg1ODA1ODI2MzU3ODAwMA==,2016-04-01 07:23:05+00:00,UCBR8-60-B28hp2BmDPdntcQ,GGN Larry King & Snoop Dogg AKA Lion in SnoopaVision,"Learn more about SnoopaVision: https://youtu.be/DPEJB-FCItk

Welcome to SnoopaVision, a fully immersive experience that lets you watch any video on YouTube in 360 degrees, with Snoop Dogg.

Watch more Snoop: https://www.youtube.com/westfesttv
New album ""High Definition"" dropping soon

Original video: https://www.youtube.com/watch?v=8awqtaD3LAI",https://i.ytimg.com/vi/PkiImnukZAw/default.jpg,120.0,90.0,https://i.ytimg.com/vi/PkiImnukZAw/mqdefault.jpg,320.0,180.0,https://i.ytimg.com/vi/PkiImnukZAw/hqdefault.jpg,480.0,360.0,YouTube,upload,,,,,https://i.ytimg.com/vi/PkiImnukZAw/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/PkiImnukZAw/maxresdefault.jpg,1280.0,720.0,PkiImnukZAw,,CGQQAA,177,50,"contentDetails,snippet",UCBR8-60-B28hp2BmDPdntcQ,50,CDIQAA,2020-02-02 23:29:24.541811+00:00,CDIQAQ,,,,2016-04,2016
youtube#activityListResponse,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/qcf94s_HR7I1qouZadk3yDE8KEg""",MTUxNDU5NDk1MzcyODA1ODI2MzU3OTAyNA==,2016-04-01 07:22:52+00:00,UCBR8-60-B28hp2BmDPdntcQ,6ft Man in 6ft Giant Water Balloon - The Slow Mo Guys in SnoopaVision,"Learn more about SnoopaVision: https://youtu.be/DPEJB-FCItk

Welcome to SnoopaVision, a fully immersive experience that lets you watch any video on YouTube in 360 degrees, with Snoop Dogg. 

Watch more Snoop: https://www.youtube.com/westfesttv
New album ""High Definition"" dropping soon

Watch more Meredith: https://www.youtube.com/user/StilaBabe09
Watch more JacksFilms: https://www.youtube.com/jacksfilms
Original video: https://www.youtube.com/watch?v=NMbM-ERy2Lk",https://i.ytimg.com/vi/ClgB_hmSMoM/default.jpg,120.0,90.0,https://i.ytimg.com/vi/ClgB_hmSMoM/mqdefault.jpg,320.0,180.0,https://i.ytimg.com/vi/ClgB_hmSMoM/hqdefault.jpg,480.0,360.0,YouTube,upload,,,,,https://i.ytimg.com/vi/ClgB_hmSMoM/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/ClgB_hmSMoM/maxresdefault.jpg,1280.0,720.0,ClgB_hmSMoM,,CGQQAA,177,50,"contentDetails,snippet",UCBR8-60-B28hp2BmDPdntcQ,50,CDIQAA,2020-02-02 23:29:24.541811+00:00,CDIQAQ,,,,2016-04,2016
youtube#activityListResponse,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/qcf94s_HR7I1qouZadk3yDE8KEg""",MTUxNDU5NDk1MzIyODA1ODI2MzU3ODQ0OA==,2016-04-01 07:22:02+00:00,UCBR8-60-B28hp2BmDPdntcQ,Experience YouTube in #SnoopaVision,"Welcome to SnoopaVision, a fully immersive experience that lets you watch any video on YouTube in 360 degrees, with Snoop Dogg.

The best of SnoopaVision: https://goo.gl/f495Zw

Watch more Snoop: https://www.youtube.com/westfesttv 
New album ""High Definition"" dropping soon

Oh, and by the way, Happy April 1st. 

Video brought to you by YouTube and Portal A",https://i.ytimg.com/vi/DPEJB-FCItk/default.jpg,120.0,90.0,https://i.ytimg.com/vi/DPEJB-FCItk/mqdefault.jpg,320.0,180.0,https://i.ytimg.com/vi/DPEJB-FCItk/hqdefault.jpg,480.0,360.0,YouTube,upload,,,,,https://i.ytimg.com/vi/DPEJB-FCItk/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/DPEJB-FCItk/maxresdefault.jpg,1280.0,720.0,DPEJB-FCItk,,CGQQAA,177,50,"contentDetails,snippet",UCBR8-60-B28hp2BmDPdntcQ,50,CDIQAA,2020-02-02 23:29:24.541811+00:00,CDIQAQ,,,,2016-04,2016
youtube#activityListResponse,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/qcf94s_HR7I1qouZadk3yDE8KEg""",MTUxNDU3NDU2Mzk4ODA1ODI2MzU3OTQwOA==,2016-03-08 16:59:58+00:00,UCBR8-60-B28hp2BmDPdntcQ,#OwnYourVoice: Standing Up for Gender Equality,"This year, seven YouTube creators from around the world will be serving as Change Ambassadors in support of the United Nations Sustainable Development Goals Action Campaign, using their voice to stand up for gender equality. 

Create your own video to share what gender equality means to you and how you’re going to use your voice for change. Tag your video with #OwnYourVoice.

The 17 Sustainable Development Goals (SDGs) are a promise from world leaders to all people everywhere to work together to end poverty, fight inequality and injustice, and tackle climate change by 2030.

Join in and take action to support gender equality: http://goo.gl/sZRG4e
For more information on the Sustainable Development Goals, visit: https://goo.gl/8VqIq0

Meet the Change Ambassadors:
Chika Yoshida (https://www.youtube.com/user/cyoshida1231)
Hayla Ghazal (https://www.youtube.com/user/HaylaTV)
Ingrid Nilsen (https://www.youtube.com/user/missglamorazzi)
Jackie Aina (https://www.youtube.com/user/lilpumpkinpie05)
Louise Pentland (https://www.youtube.com/user/Sprinkleofglitter)
Taty Ferreira (https://www.youtube.com/user/AcidGirlTestosterona)
Yuya (https://www.youtube.com/user/lady16makeup/)

Channels featured: itsmeFebyAbanil, chescaleigh, Savannah Brown, Jesse Springer, NumptyParis, Shameless Maya, soundlyawake, OCUBOX, malarayofsunshine, jeunesses2012's channel, Kristina Horner, Trollstation, officiallexxisaal, AJ+, Erica Canchola, Ashley Mardell, Omar Kamel, くまみき/Kumamiki

Video created by YouTube and Portal A",https://i.ytimg.com/vi/UAHDs83-YTc/default.jpg,120.0,90.0,https://i.ytimg.com/vi/UAHDs83-YTc/mqdefault.jpg,320.0,180.0,https://i.ytimg.com/vi/UAHDs83-YTc/hqdefault.jpg,480.0,360.0,YouTube,upload,,,,,https://i.ytimg.com/vi/UAHDs83-YTc/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/UAHDs83-YTc/maxresdefault.jpg,1280.0,720.0,UAHDs83-YTc,,CGQQAA,177,50,"contentDetails,snippet",UCBR8-60-B28hp2BmDPdntcQ,50,CDIQAA,2020-02-02 23:29:24.541811+00:00,CDIQAQ,,,,2016-03,2016
youtube#activityListResponse,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/qcf94s_HR7I1qouZadk3yDE8KEg""",MTUxNDU2ODU1Mjk0ODA1ODI2MzU3ODU3Ng==,2016-03-01 18:01:34+00:00,UCBR8-60-B28hp2BmDPdntcQ,"Celebrating the artists, activists and creators of today | Keep Making History","February is over, but black history isn’t stopping. Black voices are making history everyday and shaping the future. Join us in celebrating the artists, activists and creators of today who are making their mark on YouTube, and beyond.

Channels featured:
Kid President: https://www.YouTube.com/soulpancake
Vice: https://www.YouTube.com/vice
Chescaleigh: https://www.YouTube.com/chescaleigh
Matt Steffanina - https://www.youtube.com/user/MattSDance
Swoozie: https://www.YouTube.com/swoozie06
Amandla StenBerg: https://goo.gl/swKAne
Tre Melvin: https://goo.gl/dTSa5w
Whiz Khalifa: https://www.YouTube.com/taylorgangent
Todrick Hall: https://www.YouTube.com/todrickhall
Downgoes Fraser: https://goo.gl/DlYcTY
Hartbeat: https://www.youtube.com/hartbeat
Smoothiefreak:https://goo.gl/DlYcTY
Kat Blaque: https://www.YouTube.com/TransDIYer
The Mad Violinist & SCO: https://goo.gl/4z3GwJ
Forbes:https://www.YouTube.com/forbes
Issa Rae: https://www.YouTube.com/actingrl112
WHZGUD2: https://www.YouTube.com/WHZGUD2
WilldaBeast Adams: https://www.YouTube.com/beast9688
Tianne King: https://www.YouTube.com/user/beautee132
Jackie Aina:  https://www.YouTube.com/lilpumpkinpie05
Shameless Maya: https://www.YouTube.com/shamelessmaya
Chevysway: https://goo.gl/jI5nFg
Apollo Hester: https://goo.gl/Gqx9ao
TheThirdPew: https://www.youtube.com/user/TheThirdPew
ItsMyRayeRaye: https://goo.gl/94Hk1z
Fetty Wap: https://www.youtube.com/user/harlemfetty
La Guardia Cross: https://goo.gl/e6mCxD
Marques Brownlee: https://goo.gl/bYzS36
All Def Digital: https://goo.gl/SsKT70
Teala Dunn: https://goo.gl/qVRcYg

And thanks to Admiral Michelle Howard and Sophina DeJesus for appearing in the video",https://i.ytimg.com/vi/aFBXYHnxH4w/default.jpg,120.0,90.0,https://i.ytimg.com/vi/aFBXYHnxH4w/mqdefault.jpg,320.0,180.0,https://i.ytimg.com/vi/aFBXYHnxH4w/hqdefault.jpg,480.0,360.0,YouTube,upload,,,,,https://i.ytimg.com/vi/aFBXYHnxH4w/sddefault.jpg,640.0,480.0,,,,aFBXYHnxH4w,MTUxNDU2ODU1Mjk0ODA1ODI2MzU3ODU3Ng==,CGQQAA,177,50,"contentDetails,snippet",UCBR8-60-B28hp2BmDPdntcQ,50,CDIQAA,2020-02-02 23:29:24.541811+00:00,CDIQAQ,,,,2016-03,2016
youtube#activityListResponse,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/qcf94s_HR7I1qouZadk3yDE8KEg""",MjUxNDU2ODU1Mjk0ODA1ODI2MzU3NzkzNg==,2016-03-01 18:01:34+00:00,UCBR8-60-B28hp2BmDPdntcQ,"Celebrating the artists, activists and creators of today | Keep Making History","Celebrating the artists, activists and creators of today",https://i.ytimg.com/vi/aFBXYHnxH4w/default.jpg,120.0,90.0,https://i.ytimg.com/vi/aFBXYHnxH4w/mqdefault.jpg,320.0,180.0,https://i.ytimg.com/vi/aFBXYHnxH4w/hqdefault.jpg,480.0,360.0,YouTube,bulletin,,,,,https://i.ytimg.com/vi/aFBXYHnxH4w/sddefault.jpg,640.0,480.0,,,,,MTUxNDU2ODU1Mjk0ODA1ODI2MzU3ODU3Ng==,CGQQAA,177,50,"contentDetails,snippet",UCBR8-60-B28hp2BmDPdntcQ,50,CDIQAA,2020-02-02 23:29:24.541811+00:00,CDIQAQ,youtube#video,aFBXYHnxH4w,,2016-03,2016
youtube#activityListResponse,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/qcf94s_HR7I1qouZadk3yDE8KEg""",MTUxNDU0MTExODY3ODA1ODI2MzU3OTM0NA==,2016-01-29 23:57:47+00:00,UCBR8-60-B28hp2BmDPdntcQ,Highlights From the YouTube Interview with President Obama,"On Jan 15, 2016, President Obama sat down for an interview after his final State of the Union with three popular YouTube creators, Adande Thorne, Destin Sandlin, and Ingrid Nilsen. Over the course of fifty minutes, the President and each creator touched on a wide range of issues  ranging from ""How the President gets smarter every day?"" to his plans for cancer research. Watch the full interview here: https://www.youtube.com/watch?v=Tjl8ka3F6QU",https://i.ytimg.com/vi/hnG3Ik7cGfo/default.jpg,120.0,90.0,https://i.ytimg.com/vi/hnG3Ik7cGfo/mqdefault.jpg,320.0,180.0,https://i.ytimg.com/vi/hnG3Ik7cGfo/hqdefault.jpg,480.0,360.0,YouTube,upload,,,,,https://i.ytimg.com/vi/hnG3Ik7cGfo/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/hnG3Ik7cGfo/maxresdefault.jpg,1280.0,720.0,hnG3Ik7cGfo,,CGQQAA,177,50,"contentDetails,snippet",UCBR8-60-B28hp2BmDPdntcQ,50,CDIQAA,2020-02-02 23:29:24.541811+00:00,CDIQAQ,,,,2016-01,2016
youtube#activityListResponse,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/qcf94s_HR7I1qouZadk3yDE8KEg""",MTUxNDUyNTU3NjkyODA1ODI2MzU4MDQ5Ng==,2016-01-12 00:14:52+00:00,UCBR8-60-B28hp2BmDPdntcQ,Announcing the YouTube Interview With President Obama,"Watch the interview live at 2:15 p.m. ET, Friday, January 15, on the official White House YouTube channel: https://www.youtube.com/user/whitehouse

This Friday, three top YouTube creators -- Destin Sandlin, Ingrid Nilsen, Adande Thorne -- will interview President Obama, after his final State of the Union, directly from the East Room of the White House. They will ask the president questions that are top of mind for them and their fans, tackling issues big and small, poignant and personal.

Have something you'd like to ask the president? Use #YouTubeAsksObama on social media to suggest questions that you will like to hear our creators ask!",https://i.ytimg.com/vi/nySZH0tcL9I/default.jpg,120.0,90.0,https://i.ytimg.com/vi/nySZH0tcL9I/mqdefault.jpg,320.0,180.0,https://i.ytimg.com/vi/nySZH0tcL9I/hqdefault.jpg,480.0,360.0,YouTube,upload,,,,,https://i.ytimg.com/vi/nySZH0tcL9I/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/nySZH0tcL9I/maxresdefault.jpg,1280.0,720.0,nySZH0tcL9I,,CGQQAA,177,50,"contentDetails,snippet",UCBR8-60-B28hp2BmDPdntcQ,50,CDIQAA,2020-02-02 23:29:24.541811+00:00,CDIQAQ,,,,2016-01,2016
youtube#activityListResponse,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/qcf94s_HR7I1qouZadk3yDE8KEg""",MTUxNDQ5Njg0MDg3ODA1ODI2MzU3OTUzNg==,2015-12-09 18:01:27+00:00,UCBR8-60-B28hp2BmDPdntcQ,YouTube Rewind 2015: Behind the Scenes | #YouTubeRewind,"Behind the scenes of YouTube Rewind 2015, the epic celebration of the videos, people, music and moves that made 2015. #YouTubeRewind

Watch Rewind again: https://youtu.be/KK9bwTlAvgo
Watch the year's trending videos: http://youtube.com/rewind
See the trends as they happen on the new trending tab: http://youtube.com/trending


**

Produced by Portal A
Edited by Jake Keller
Rewind 2015 Created by YouTube and Portal A",https://i.ytimg.com/vi/vY-c7efXiuM/default.jpg,120.0,90.0,https://i.ytimg.com/vi/vY-c7efXiuM/mqdefault.jpg,320.0,180.0,https://i.ytimg.com/vi/vY-c7efXiuM/hqdefault.jpg,480.0,360.0,YouTube,upload,,,,,https://i.ytimg.com/vi/vY-c7efXiuM/sddefault.jpg,640.0,480.0,,,,vY-c7efXiuM,,CGQQAA,177,50,"contentDetails,snippet",UCBR8-60-B28hp2BmDPdntcQ,50,CDIQAA,2020-02-02 23:29:24.541811+00:00,CDIQAQ,,,,2015-12,2015
youtube#activityListResponse,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/qcf94s_HR7I1qouZadk3yDE8KEg""",MTUxNDQ5Njg0MDQyODA1ODI2MzU4MDE3Ng==,2015-12-09 18:00:42+00:00,UCBR8-60-B28hp2BmDPdntcQ,YouTube Rewind: Now Watch Me 2015 | #YouTubeRewind,"YouTube Rewind 2015. Celebrating the videos, people, music and moves that made 2015. #YouTubeRewind

Watch the year's trending videos: http://youtube.com/rewind
See the trends as they happen on the new trending tab: http://youtube.com/trending
Watch the BTS video: https://youtu.be/vY-c7efXiuM

Music by The Hood Internet https://www.youtube.com/thehoodinternet
Featuring an original remix by Avicii https://www.youtube.com/AviciiOfficialVEVO

Alfie https://www.youtube.com/PointlessBlog
Amanda Steele https://www.youtube.com/MakeupbyMandy24
amazingphil https://www.youtube.com/AmazingPhil
Andy Raconte https://www.youtube.com/AndyRaconte
Anna Akana https://www.youtube.com/AnnaAkana
Barely Productions https://www.youtube.com/barelypolitical
Bart Baker https://www.youtube.com/BartBaKer
Bethany Mota https://www.youtube.com/Macbarbie07
BibisBeautyPalace https://www.youtube.com/BibisBeautyPalace
The Try Guys https://www.youtube.com/BuzzFeedVideo
Caeli https://www.youtube.com/CaELiKe
Cameron Dallas https://www.youtube.com/TheeCameronDallas
CaptainSparklez https://www.youtube.com/CaptainSparklez
Casey Neistat https://www.youtube.com/caseyneistat
Connor Franta https://www.youtube.com/ConnorFranta
Cyprien https://www.youtube.com/MonsieurDream
danisnotonfire https://www.youtube.com/danisnotonfire
Dner https://www.youtube.com/DnerMC
EeOneGuy https://www.youtube.com/EeOneGuy
elrubiusOMG https://www.youtube.com/elrubiusOMG
enchufeTV https://www.youtube.com/enchufetv
The Fine Brothers https://www.youtube.com/TheFineBros
Flula https://www.youtube.com/djflula
FouseyTUBE https://www.youtube.com/fouseyTUBE
Game Grumps https://www.youtube.com/GameGrumps
The Game Theorists https://www.youtube.com/MatthewPatrick13
Gigi Gorgeous https://www.youtube.com/GregoryGORGEOUS
GloZell Green https://www.youtube.com/glozell1
Grace Helbig https://www.youtube.com/graciehinabox
The Gregory Brothers https://www.youtube.com/thegregorybrothers
Hajime https://www.youtube.com/0214mex
Hannah Hart https://www.youtube.com/MyHarto
Heaven King https://www.youtube.com/beautee132
HolaSoyGerman https://www.youtube.com/HolaSoyGerman
iHasCupquake https://www.youtube.com/iHasCupquake
iJustine https://www.youtube.com/ijustine
Ingrid Nilsen https://www.youtube.com/missglamorazzi
James Corden https://www.youtube.com/TheLateLateShow
Jenna Marbles https://www.youtube.com/JennaMarbles
Jennxpenn https://www.youtube.com/jennxpenn
Joey Graceffa https://www.youtube.com/JoeyGraceffa
John Oliver https://www.youtube.com/LastWeekTonight
Julienco https://www.youtube.com/juliencotv
Karlie Kloss https://www.youtube.com/karliekloss
Kingsley https://www.youtube.com/ItsKingsleyBitch
Kurt Hugo Schneider https://www.youtube.com/KurtHugoSchneider
LaurDIY https://www.youtube.com/LaurDIY
LeFloid https://www.youtube.com/LeFloid
Lohanthony https://www.youtube.com/lohanthony
Malena https://www.youtube.com/malena010102
Mamrie Hart https://www.youtube.com/YouDeserveADrink
Markiplier https://www.youtube.com/markiplierGAME
Matthew Santoro https://www.youtube.com/MatthewSantoro
Miranda Sings https://www.youtube.com/mirandasings08
Marques Brownlee https://www.youtube.com/marquesbrownlee
MyLifeAsEva https://www.youtube.com/mylifeaseva
Norman Thavaud https://www.youtube.com/NormanFaitDesVideos
OMGitsFirefoxx https://www.youtube.com/OMGitsfirefox
OMI https://www.youtube.com/omishangrecords
PewDiePie https://www.youtube.com/PewDiePie
Los Polinesios https://www.youtube.com/LosPolinesios
Porta dos Fundos https://www.youtube.com/portadosfundos
PrankvsPrank https://www.youtube.com/PrankvsPrank
Rclbeauty https://www.youtube.com/Rclbeauty101
Ray William Johnson https://www.youtube.com/RayWilliamJohnson
Rebecca Black https://www.youtube.com/rebecca
Rhett & Link https://www.youtube.com/RhettandLink
Rhodes Bros https://www.youtube.com/TheRhodesBros
Ricky Dillon https://www.youtube.com/PICKLEandBANANA
Ro Pansino https://www.youtube.com/RosannaPansino
Rob Dyke https://www.youtube.com/TheRobDyke
Slow Mo Guys https://www.youtube.com/theslowmoguys
Smosh https://www.youtube.com/smosh
Smosh Games https://www.youtube.com/SmoshGames
Sophia Grace https://www.youtube.com/SophiaGraceBrownlee
Squeezie https://www.youtube.com/aMOODIEsqueezie
||Superwoman|| https://www.youtube.com/IISuperwomanII
Swoozie https://www.youtube.com/swoozie06
T-Pain https://www.youtube.com/TPainVEVO
TheViralFever https://www.youtube.com/TheViralFeverVideos
The Young Turks https://www.youtube.com/TheYoungTurks
Timothy DeLaGhetto https://www.youtube.com/TimothyDeLaGhetto2
Todrick Hall https://www.youtube.com/todrickhall
Tyler Oakley https://www.youtube.com/tyleroakley
Vsauce2 https://www.youtube.com/Vsauce2
Wassabi Productions https://www.youtube.com/hoiitsroi
WereverTumorro https://www.youtube.com/werevertumorro
Yuya https://www.youtube.com/lady16makeup
Zoella https://www.youtube.com/zoella280390
& more!

YouTube Rewind created by YouTube & Portal A: http://portal-a.com
Credits: http://portal-a.com/rewind2015",https://i.ytimg.com/vi/KK9bwTlAvgo/default.jpg,120.0,90.0,https://i.ytimg.com/vi/KK9bwTlAvgo/mqdefault.jpg,320.0,180.0,https://i.ytimg.com/vi/KK9bwTlAvgo/hqdefault.jpg,480.0,360.0,YouTube,upload,,,,,https://i.ytimg.com/vi/KK9bwTlAvgo/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/KK9bwTlAvgo/maxresdefault.jpg,1280.0,720.0,KK9bwTlAvgo,,CGQQAA,177,50,"contentDetails,snippet",UCBR8-60-B28hp2BmDPdntcQ,50,CDIQAA,2020-02-02 23:29:24.541811+00:00,CDIQAQ,,,,2015-12,2015
youtube#activityListResponse,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/qcf94s_HR7I1qouZadk3yDE8KEg""",MTUxNDQ5NTIyNzk5ODA1ODI2MzU4MDM2OA==,2015-12-07 21:13:19+00:00,UCBR8-60-B28hp2BmDPdntcQ,Get Ready for YouTube Rewind 2015 | #RewindisComing,"It’s almost time to HIT Rewind, #RewindisComing.

On December 9th (EST / GMT), YouTube Rewind 2015 will launch. Get ready to see the videos, people, music and moves that made 2015.",https://i.ytimg.com/vi/G-og553jauM/default.jpg,120.0,90.0,https://i.ytimg.com/vi/G-og553jauM/mqdefault.jpg,320.0,180.0,https://i.ytimg.com/vi/G-og553jauM/hqdefault.jpg,480.0,360.0,YouTube,upload,,,,,https://i.ytimg.com/vi/G-og553jauM/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/G-og553jauM/maxresdefault.jpg,1280.0,720.0,G-og553jauM,,CGQQAA,177,50,"contentDetails,snippet",UCBR8-60-B28hp2BmDPdntcQ,50,CDIQAA,2020-02-02 23:29:24.541811+00:00,CDIQAQ,,,,2015-12,2015
